k,broker_count,ablation,seed,capacity_surcharge_mode,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,run_wallclock_sec,peak_rss_mb,capacity_surcharge_divisor
1.0,1,capacity_both,20260711,proportional,699.0310917194497,0.19999793612899475,1.0,"{""regulated_utility"": 1.0}",0.6483051494928137,3.2036173941458244,20.80421792021263,0.7138624844531443,5454.8047856069215,0.19029680365296803,"{""regulated_utility"": 0.003803652968036485}",0.0,21173.60439690432,0.0,1,591.1361436999869,131.68359375,5
1.0,1,capacity_both,20260716,proportional,668.853929896908,0.20006364329373363,1.0,"{""regulated_utility"": 1.0}",0.6501141805850903,3.2608048949846427,19.914613919266042,0.7422126544157146,5098.512677998918,0.18641552511415524,"{""regulated_utility"": 0.003726027397260217}",0.0,20597.547152196905,0.0,1,523.8939747000113,131.65234375,5
1.0,1,capacity_both,20260714,proportional,704.561833490313,0.199995146229987,1.0,"{""regulated_utility"": 1.0}",0.640507662234692,3.227023843151341,20.698708230757784,0.7379875340720755,5409.66736560952,0.18835616438356165,"{""regulated_utility"": 0.003764840182648351}",0.0,21549.352818339703,0.0,1,630.6336105000228,131.93359375,5
1.0,1,capacity_both,20260715,proportional,670.5602670981929,0.2002633235221849,1.0,"{""regulated_utility"": 1.0}",0.6795706028921342,3.3064014834202182,20.668310203815288,0.7359194847801926,5193.765996811364,0.18641552511415524,"{""regulated_utility"": 0.003726027397260217}",0.0,20824.4596903124,0.0,1,619.2290419999044,131.7890625,5
1.0,1,capacity_both,20260713,proportional,654.0111210274457,0.20019010545511506,1.0,"{""regulated_utility"": 1.0}",0.6665061227599413,3.288799100642518,19.88756404531839,0.7633837088116565,5040.813097047894,0.18561643835616437,"{""regulated_utility"": 0.0037100456621003974}",0.0,20327.124587339702,0.0,1,671.3507580999285,131.59375,5
1.0,1,capacity_both,20260718,proportional,705.0303853102267,0.20010764914266901,1.0,"{""regulated_utility"": 1.0}",0.6586951813296266,3.2445752469297755,21.31789999469995,0.7435424945359044,5422.318537752911,0.18732876712328766,"{""regulated_utility"": 0.0037442922374428685}",0.0,21731.365154177794,0.0,1,541.8959774998948,131.59375,5
1.0,1,capacity_both,20260717,proportional,702.7325760885032,0.19993074051593993,1.0,"{""regulated_utility"": 1.0}",0.6293446346629754,3.1845436484524807,20.376240052432976,0.7203782452226761,5395.639423613958,0.19166666666666668,"{""regulated_utility"": 0.003831050228310462}",0.0,21413.897345784397,0.0,1,641.6336582000367,131.796875,5
1.0,1,capacity_both,20260720,proportional,690.2337626632138,0.19995221791661952,1.0,"{""regulated_utility"": 1.0}",0.6343262847023968,3.1996509886595934,20.15060327965587,0.7333802558785824,5270.343976364269,0.18926940639269407,"{""regulated_utility"": 0.0037853881278538336}",0.0,21062.572749681363,0.0,1,576.1672288998961,131.53515625,5
1.0,1,capacity_both,20260719,proportional,685.0822348597545,0.20002925352273487,1.0,"{""regulated_utility"": 1.0}",0.6419236937883432,3.2348761842781677,20.1757395253723,0.7540019665677192,5261.795581040447,0.1877853881278539,"{""regulated_utility"": 0.003753424657534194}",0.0,21045.13131917006,0.0,1,631.4335515000857,131.90625,5
1.0,1,capacity_both,20260721,proportional,707.8529168983201,0.20009295086632417,1.0,"{""regulated_utility"": 1.0}",0.6626612484747156,3.2319695110687183,21.58704833936235,0.7350214273254386,5401.081046575448,0.18949771689497716,"{""regulated_utility"": 0.0037876712328766653}",0.0,21720.4998405368,0.0,1,597.8959552000742,131.7734375,5
1.0,1,capacity_both,20260723,proportional,669.2508602390761,0.20005127919526514,1.0,"{""regulated_utility"": 1.0}",0.6487648998754023,3.233191503359313,19.944517662872467,0.7366490061204765,5101.882582191716,0.1884703196347032,"{""regulated_utility"": 0.0037671232876711827}",0.0,20551.64961040907,0.0,1,557.1730840001255,131.43359375,5
1.0,1,capacity_both,20260724,proportional,700.8903471352673,0.20000732750687208,1.0,"{""regulated_utility"": 1.0}",0.641521308655191,3.228641899406054,20.65275968505912,0.7144234425555884,5362.7233052260135,0.18972602739726027,"{""regulated_utility"": 0.003792237442922328}",0.0,21463.74891235186,0.0,1,561.3146170000546,131.7578125,5
1.0,1,capacity_both,20260725,proportional,672.8940574905694,0.20006375682640365,1.0,"{""regulated_utility"": 1.0}",0.648678148057646,3.2367980383616692,19.950466682218845,0.7278258117972707,5197.855451574224,0.18915525114155252,"{""regulated_utility"": 0.0037808219178081712}",0.0,20619.907862137887,0.0,1,588.9025916999672,131.53515625,5
1.0,1,capacity_both,20260726,proportional,694.7345932428409,0.20003671851785523,1.0,"{""regulated_utility"": 1.0}",0.6472041402252047,3.235788710247669,20.672598347644215,0.7359881144244965,5270.555523141387,0.1882420091324201,"{""regulated_utility"": 0.00376255707762552}",0.0,21346.048428689603,0.0,1,567.4336518999189,131.53515625,5
1.0,1,capacity_both,20260722,proportional,716.1832018141863,0.20007227636669375,1.0,"{""regulated_utility"": 1.0}",0.651370279439613,3.2372785823782926,21.41613267784385,0.7302825784895867,5461.054995595726,0.18972602739726027,"{""regulated_utility"": 0.0037945205479451593}",0.0,22065.492263575718,0.0,1,751.5436465998646,131.9765625,5
1.0,1,capacity_both,20260728,proportional,696.029545314756,0.20008501566068929,1.0,"{""regulated_utility"": 1.0}",0.6546428926402807,3.249764500522868,20.78941015989284,0.742326019137234,5402.9669695217635,0.1863013698630137,"{""regulated_utility"": 0.003726027397260217}",0.0,21350.073554218357,0.0,1,550.3531539000105,131.68359375,5
1.0,1,capacity_both,20260727,proportional,707.3405978847176,0.2000393520195054,1.0,"{""regulated_utility"": 1.0}",0.6460674375841996,3.2326943981744494,20.889484416645296,0.7215003911103215,5472.50844837692,0.18881278538812785,"{""regulated_utility"": 0.0037739726027396767}",0.0,21647.42344105041,0.0,1,550.9564585001208,131.41015625,5
1.0,1,capacity_both,20260732,proportional,672.9379207649756,0.20016636614951014,1.0,"{""regulated_utility"": 1.0}",0.6724079745509669,3.2727744225791775,20.706041181332587,0.744695762033442,5156.322175352577,0.1872146118721461,"{""regulated_utility"": 0.0037442922374428685}",0.0,20748.400820898678,0.0,1,438.3896705999505,131.59375,5
1.0,1,capacity_both,20260731,proportional,672.8322223801883,0.20025134392580515,1.0,"{""regulated_utility"": 1.0}",0.6839167081239483,3.2807181102790324,21.071850992135914,0.7607759801836594,5159.440038362083,0.1877853881278539,"{""regulated_utility"": 0.0037557077625570254}",0.0,20924.67474572839,0.0,1,445.35014920006506,131.7890625,5
1.0,1,capacity_both,20260730,proportional,676.3521824270066,0.20013935501180244,1.0,"{""regulated_utility"": 1.0}",0.6611775538504899,3.2647024476992637,20.506427868826535,0.7487118925931757,5177.712582306864,0.18801369863013698,"{""regulated_utility"": 0.003757990867579857}",0.0,20959.044227401075,0.0,1,468.4398379002232,131.93359375,5
1.0,1,capacity_both,20260733,proportional,704.888293936407,0.1999388967172709,1.0,"{""regulated_utility"": 1.0}",0.6300658664492346,3.2009991131211177,20.502849628484274,0.7231459900961751,5320.170738902714,0.1908675799086758,"{""regulated_utility"": 0.0038150684931506423}",0.0,21543.856571731398,0.0,1,470.5972761998419,131.59375,5
1.0,1,capacity_both,20260729,proportional,688.3119558927885,0.20000661128894273,1.0,"{""regulated_utility"": 1.0}",0.6477141026098081,3.284691590315949,20.338850020869952,0.6916558512026256,5432.897319159885,0.19006849315068494,"{""regulated_utility"": 0.003799086757990822}",0.0,20802.534738029997,0.0,1,563.2803415001836,131.65234375,5
