deferrable_fraction,response_reference_eur_per_kwh,payback_cap_fraction,ablation,seed,k,broker_count,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,row_provenance,run_wallclock_sec,peak_rss_mb
0.3,0.025,0.25,capacity_both,20260705,1.0,3,622.3889296537659,0.17542213246143668,0.37152445443884247,"{""premium_green"": 0.17462451287241393, ""regulated_utility"": 0.3983981220263876, ""volatile_low_cost"": 0.4269773651011985}",0.6429100035176128,4.230043929825144,28.124777449487144,0.7290496670843487,5849.92685582486,0.14771689497716894,"{""premium_green"": 0.002583795379556286, ""regulated_utility"": 0.005879671200882168, ""volatile_low_cost"": 0.006308222917278462}",0.16823523481918978,59776.33781801784,0.0,3,direct,367.2421611000318,129.70703125
0.3,0.025,0.25,capacity_both,20260706,1.0,3,605.0829246986727,0.17820364040952544,0.3508716537898682,"{""premium_green"": 0.2285048305171569, ""regulated_utility"": 0.3627824159796511, ""volatile_low_cost"": 0.408712753503192}",0.6741554718118162,4.310574146708024,28.295392026995103,0.765733093471342,5864.969211126163,0.13995433789954337,"{""premium_green"": 0.0032038275363563936, ""regulated_utility"": 0.005073597838893509, ""volatile_low_cost"": 0.005718008414704443}",0.12013861532402337,57764.2106041079,0.02,3,direct,351.8428441999713,129.640625
0.3,0.025,0.25,capacity_both,20260707,1.0,3,622.1386842547101,0.17939537437396721,0.34615991259125634,"{""premium_green"": 0.2412436601028375, ""regulated_utility"": 0.3721043338089032, ""volatile_low_cost"": 0.3866520060882593}",0.6468170804411435,4.241716379111613,28.223144520187944,0.7446713400696578,5991.067200165209,0.1410958904109589,"{""premium_green"": 0.0033946142245001804, ""regulated_utility"": 0.005254499892716043, ""volatile_low_cost"": 0.00546047492387967}",0.09693889732361471,58527.44256283537,0.01,3,direct,387.4928930000169,129.73828125
0.3,0.025,0.25,capacity_both,20260709,1.0,3,644.4283183268944,0.1812559155600208,0.34903323481972814,"{""premium_green"": 0.23107197632641527, ""regulated_utility"": 0.38709305929265125, ""volatile_low_cost"": 0.38183496438093345}",0.6379095704142418,4.209172119168272,28.644229240452297,0.7368174075093004,6109.409901829505,0.14292237442922373,"{""premium_green"": 0.003306830846312218, ""regulated_utility"": 0.005535279223451701, ""volatile_low_cost"": 0.00545012737315851}",0.10401405531082375,59644.63399113485,0.0,3,direct,383.45573800010607,129.75390625
0.3,0.025,0.25,capacity_both,20260711,1.0,3,609.9137849854972,0.17546647908084448,0.3665926011755185,"{""premium_green"": 0.1868186107516685, ""regulated_utility"": 0.38357524391804304, ""volatile_low_cost"": 0.42960614533028835}",0.6405249123530924,4.193376261889052,27.432377661477922,0.7131452456327105,5755.622880257988,0.1482876712328767,"{""premium_green"": 0.002759734346911188, ""regulated_utility"": 0.005713038244244648, ""volatile_low_cost"": 0.006355994532131814}",0.1618583563857463,58261.120507744454,0.01,3,direct,359.91379020002205,129.68359375
0.3,0.025,0.25,capacity_both,20260713,1.0,3,599.9985223144322,0.17628310733295688,0.35242471773809175,"{""premium_green"": 0.2299662917834501, ""regulated_utility"": 0.34587438046010394, ""volatile_low_cost"": 0.42415932775644594}",0.6750582623041899,4.329502589952083,28.347002029903354,0.7492127632850106,5912.478282847102,0.13904109589041097,"{""premium_green"": 0.0031577223349258704, ""regulated_utility"": 0.004817139149901562, ""volatile_low_cost"": 0.0059292481042136705}",0.12946202398199702,56811.375567024166,0.0,3,direct,338.8090504000429,129.71875
0.3,0.025,0.25,capacity_both,20260710,1.0,3,604.4700740019426,0.17653785719256146,0.3639476058828587,"{""premium_green"": 0.19428732551268443, ""regulated_utility"": 0.37445225203364435, ""volatile_low_cost"": 0.43126042245367124}",0.6572337168280252,4.253725711612004,27.75515586937486,0.7613182899522304,5771.226800039199,0.14486301369863014,"{""premium_green"": 0.002832684362206928, ""regulated_utility"": 0.005415408950337522, ""volatile_low_cost"": 0.0062382080573186085}",0.1579820646273249,58142.60228855643,0.0,3,direct,375.68832849990577,129.63671875
0.3,0.025,0.25,capacity_both,20260708,1.0,3,630.6696120771688,0.18485853956206164,0.37166258112994,"{""premium_green"": 0.19737605512658762, ""regulated_utility"": 0.47412225862803703, ""volatile_low_cost"": 0.32850168624537535}",0.6402752083009505,4.234574314830549,26.94050635817818,0.7001340554237111,5623.6442612525225,0.14805936073059361,"{""premium_green"": 0.0029596378093196467, ""regulated_utility"": 0.0070151549132588574, ""volatile_low_cost"": 0.0048311433504808245}",0.1844974690009662,58425.514352844926,0.01,3,direct,467.11126349994447,129.81640625
0.3,0.025,0.25,capacity_both,20260714,1.0,3,603.6568913274472,0.17909470074274053,0.3552899691410905,"{""premium_green"": 0.2131335786241958, ""regulated_utility"": 0.3815029076835344, ""volatile_low_cost"": 0.40536351369226964}",0.6443229864274633,4.257448194033101,26.950789891126224,0.7407935692987311,5649.366721255676,0.14554794520547945,"{""premium_green"": 0.0031065722486786013, ""regulated_utility"": 0.005520691758998223, ""volatile_low_cost"": 0.005927530512871138}",0.12815329004538278,57580.47098773589,0.005,3,direct,388.6685994999716,129.6875
0.3,0.025,0.25,capacity_both,20260715,1.0,3,599.1681114158094,0.18103399837796066,0.3620159458361155,"{""premium_green"": 0.19967518079020383, ""regulated_utility"": 0.43086957400441933, ""volatile_low_cost"": 0.3694552452053768}",0.6592537540150675,4.281357778837115,26.769577169380906,0.7051030474581725,5500.537660955675,0.1437214611872146,"{""premium_green"": 0.0028840001240925846, ""regulated_utility"": 0.006191156179437997, ""volatile_low_cost"": 0.005296989815190892}",0.1541295954761437,55953.453549919155,0.015,3,direct,359.4204859000165,129.75390625
0.3,0.025,0.25,capacity_both,20260712,1.0,3,598.9840696704938,0.17467198768242861,0.38730862291923573,"{""premium_green"": 0.14372507404646087, ""regulated_utility"": 0.43305435229857736, ""volatile_low_cost"": 0.4232205736549616}",0.6675179819287707,4.294187536670412,27.71545513410164,0.718106070297953,5582.430690272028,0.14600456621004565,"{""premium_green"": 0.0020992739956838384, ""regulated_utility"": 0.006300807010026894, ""volatile_low_cost"": 0.00620037561529384}",0.19288618550141123,57674.33037225901,0.0,3,direct,435.4131547000725,129.87890625
0.3,0.025,0.25,capacity_both,20260716,1.0,3,640.9247743242305,0.18121435741637693,0.3624628510207355,"{""premium_green"": 0.1951142350724302, ""regulated_utility"": 0.417817195477973, ""volatile_low_cost"": 0.3870685694495966}",0.6034492263316369,4.144023688533851,26.778805554182927,0.7007680211592561,5760.675935130806,0.15034246575342466,"{""premium_green"": 0.002954309136261464, ""regulated_utility"": 0.00630146418396754, ""volatile_low_cost"": 0.005778473255113499}",0.14846864027036233,59913.80303976542,0.02,3,direct,379.61991150001995,129.82421875
0.3,0.025,0.25,capacity_both,20260717,1.0,3,642.8142101124462,0.17714318219946834,0.36799511592905765,"{""premium_green"": 0.1813242895953217, ""regulated_utility"": 0.40842721572723667, ""volatile_low_cost"": 0.4102484946774417}",0.6040694753243786,4.0923849776897,27.441540498447072,0.6984578039060736,5887.603782197759,0.15319634703196347,"{""premium_green"": 0.0027879792350717003, ""regulated_utility"": 0.006262025338722844, ""volatile_low_cost"": 0.006269630129401805}",0.1526161367214136,61182.73466004158,0.0,3,direct,396.299149199971,129.51953125
0.3,0.025,0.25,capacity_both,20260718,1.0,3,636.5015646225307,0.1744002279892561,0.35992118178765814,"{""premium_green"": 0.2293879606128973, ""regulated_utility"": 0.3132612846696122, ""volatile_low_cost"": 0.45735075471749054}",0.6272207375168616,4.177193817816398,29.049034963873474,0.7243233736970522,6194.860816682116,0.14509132420091325,"{""premium_green"": 0.0033481289901415973, ""regulated_utility"": 0.004518363433076535, ""volatile_low_cost"": 0.006642639996873193}",0.1519751960697291,61630.03103864813,0.01,3,direct,340.38713849999476,129.65234375
0.3,0.025,0.25,capacity_both,20260720,1.0,3,629.3641877641182,0.17979667380345782,0.3439528468400904,"{""premium_green"": 0.26372092340467906, ""regulated_utility"": 0.3272086081674729, ""volatile_low_cost"": 0.409070468427848}",0.6445307562882117,4.36506392931847,28.666703771797902,0.735128910833682,6110.828202204589,0.13926940639269406,"{""premium_green"": 0.0036714769778241397, ""regulated_utility"": 0.004581058124692311, ""volatile_low_cost"": 0.0056744055367529194}",0.09689969668211318,58409.14947230425,0.005,3,direct,303.709142500069,129.640625
0.3,0.025,0.25,capacity_both,20260719,1.0,3,637.0890512378897,0.18017916496282976,0.3539399067989217,"{""premium_green"": 0.21614837224434258, ""regulated_utility"": 0.3899132523948043, ""volatile_low_cost"": 0.3939383753608532}",0.6196554472729573,4.147359874762193,27.61692667780955,0.7085836936283533,5917.603768501455,0.14703196347031963,"{""premium_green"": 0.0032088190330486497, ""regulated_utility"": 0.005721150754311122, ""volatile_low_cost"": 0.005773226559672194}",0.11852666874434048,59481.173972981705,0.02,3,direct,401.6912144999951,129.70703125
0.3,0.025,0.25,capacity_both,20260721,1.0,3,631.5295457660139,0.17851508339065028,0.354177734278788,"{""premium_green"": 0.21690084557185066, ""regulated_utility"": 0.3755868920395336, ""volatile_low_cost"": 0.4075122623886157}",0.6562102225218276,4.216625523756422,28.833531700198197,0.7144131199017469,5990.16574974077,0.14315068493150684,"{""premium_green"": 0.003101527319266835, ""regulated_utility"": 0.005361024077795507, ""volatile_low_cost"": 0.00585251709608837}",0.1270742778778433,59317.34994669273,0.005,3,direct,351.9268097000895,129.73828125
0.3,0.025,0.25,capacity_both,20260725,1.0,3,590.8789223910098,0.17237369844020617,0.3869136896761495,"{""premium_green"": 0.1490990625379941, ""regulated_utility"": 0.3889336469937505, ""volatile_low_cost"": 0.4619672904682554}",0.6599479959086565,4.24962452451185,27.719501767451998,0.7511661864261754,5603.306706103751,0.14703196347031963,"{""premium_green"": 0.002184314660304527, ""regulated_utility"": 0.005716332241659148, ""volatile_low_cost"": 0.00680254944506826}",0.20857881862017424,57519.57883533296,0.0,3,direct,363.4490804999368,129.63671875
0.3,0.025,0.25,capacity_both,20260724,1.0,3,627.461253595369,0.1804867254313983,0.3901860740218118,"{""premium_green"": 0.1448337366178053, ""regulated_utility"": 0.46974113060947265, ""volatile_low_cost"": 0.385425132772722}",0.6276194860030059,4.213075832575115,26.730233477839935,0.7004805053771993,5576.76151254547,0.1521689497716895,"{""premium_green"": 0.0022217195306544176, ""regulated_utility"": 0.007160207782833352, ""volatile_low_cost"": 0.005834967663681165}",0.21660492932777853,59559.1650083031,0.0,3,direct,393.4712873999961,129.71875
0.3,0.025,0.25,capacity_both,20260722,1.0,3,647.1283400421898,0.18115180092108996,0.37655934139514735,"{""premium_green"": 0.1699065801889518, ""regulated_utility"": 0.45481826127608355, ""volatile_low_cost"": 0.37527515853496457}",0.6317885478312489,4.185226360329762,27.809117549973386,0.7192398971151122,5853.0445741301755,0.14931506849315068,"{""premium_green"": 0.0025397814396067525, ""regulated_utility"": 0.006828662679460964, ""volatile_low_cost"": 0.005563062730247316}",0.18994112072475455,60076.248875754325,0.0,3,direct,426.2702672999585,129.75390625
0.3,0.025,0.25,capacity_both,20260723,1.0,3,620.8332878120985,0.17707326320844213,0.36424502843223344,"{""premium_green"": 0.18993083149446807, ""regulated_utility"": 0.3993214940893127, ""volatile_low_cost"": 0.4107476744162192}",0.6133424361234853,4.140174001555967,26.945203460981794,0.7324261706059839,5807.572541813887,0.15079908675799086,"{""premium_green"": 0.0028877609939494038, ""regulated_utility"": 0.005986514631849304, ""volatile_low_cost"": 0.006205633050000398}",0.14721122861450087,59361.90253301905,0.005,3,direct,420.4299033000134,129.68359375
0.3,0.025,0.25,capacity_both,20260726,1.0,3,623.8450507037295,0.18339984692657743,0.34121572557630975,"{""premium_green"": 0.2617608145157086, ""regulated_utility"": 0.37908086947074693, ""volatile_low_cost"": 0.35915831601354453}",0.6671995780444208,4.356721102514106,28.448003469139444,0.7373727654324136,5866.674124032083,0.13904109589041097,"{""premium_green"": 0.003640066121503201, ""regulated_utility"": 0.005281606789765828, ""volatile_low_cost"": 0.004982436677772082}",0.07821336997002559,58380.37620852637,0.01,3,direct,389.2407229000237,129.81640625
0.3,0.025,0.25,capacity_both,20260727,1.0,3,624.870664193832,0.18090838574167245,0.35570303381583696,"{""premium_green"": 0.21257741415370446, ""regulated_utility"": 0.40947061488077, ""volatile_low_cost"": 0.3779519709655256}",0.6409878403367766,4.254749447314098,27.513216593288238,0.7368879797683363,5804.371693435165,0.145662100456621,"{""premium_green"": 0.0030947588487184614, ""regulated_utility"": 0.005983411030807606, ""volatile_low_cost"": 0.005488040166136109}",0.13126213381804375,58738.977671987166,0.01,3,direct,387.0059529999271,129.6875
0.3,0.025,0.25,capacity_both,20260728,1.0,3,634.4906358511739,0.17827091700615613,0.35713125083886543,"{""premium_green"": 0.20837434298909868, ""regulated_utility"": 0.3821052830695173, ""volatile_low_cost"": 0.409520373941384}",0.6300969165435291,4.184187298401633,27.85669070791175,0.7227743637664235,5960.800951347618,0.14657534246575343,"{""premium_green"": 0.0030608229336835245, ""regulated_utility"": 0.005600345968305099, ""volatile_low_cost"": 0.005996365344586697}",0.13409735396819045,60209.92787734017,0.0,3,direct,395.3104830000084,129.75390625
0.3,0.025,0.25,capacity_both,20260730,1.0,3,603.0393722356919,0.18330265112008512,0.3484266249468146,"{""premium_green"": 0.23604420811321855, ""regulated_utility"": 0.40313836361708, ""volatile_low_cost"": 0.3608174282697014}",0.6866366360435947,4.369361234907165,27.991617316483527,0.7622040698259896,5751.178039696086,0.13744292237442923,"{""premium_green"": 0.0032335940244943876, ""regulated_utility"": 0.005567534950789464, ""volatile_low_cost"": 0.00494316326215908}",0.11139610366924102,55795.744146962905,0.01,3,direct,371.25265600008424,129.82421875
0.3,0.025,0.25,capacity_both,20260729,1.0,3,602.4350714046639,0.17684760119990167,0.35981804621100655,"{""premium_green"": 0.20636956195795553, ""regulated_utility"": 0.3628666254206653, ""volatile_low_cost"": 0.4307638126213792}",0.632275247675961,4.185697879940517,26.745108298788253,0.7117234020851642,5668.461428068349,0.14691780821917808,"{""premium_green"": 0.0030364015428483624, ""regulated_utility"": 0.005309789858361664, ""volatile_low_cost"": 0.006345589420707832}",0.14959616710894919,57610.591682561506,0.0,3,direct,394.9763575999532,129.87890625
0.3,0.025,0.25,capacity_both,20260732,1.0,3,586.9771844459275,0.17482902884995596,0.36087201009326575,"{""premium_green"": 0.19955357833285264, ""regulated_utility"": 0.3816067867952475, ""volatile_low_cost"": 0.4188396348718998}",0.6821338413070841,4.332777489615112,27.952634531573104,0.7597221969057657,5691.7186230694115,0.14406392694063927,"{""premium_green"": 0.0028570084275559467, ""regulated_utility"": 0.0055068042081561925, ""volatile_low_cost"": 0.006042580058351825}",0.1461907043593651,57274.612640322084,0.01,3,direct,341.6638235000428,129.65234375
0.3,0.025,0.25,capacity_both,20260731,1.0,3,602.3334089739114,0.17603285206117095,0.3635067597770908,"{""premium_green"": 0.2130295278637694, ""regulated_utility"": 0.32843172721551966, ""volatile_low_cost"": 0.45853874492071084}",0.6608367518992163,4.248119446607496,28.138691612526028,0.7745982686358491,5882.509418523279,0.14269406392694065,"{""premium_green"": 0.0030585364313311454, ""regulated_utility"": 0.004659935411169429, ""volatile_low_cost"": 0.006550934550193513}",0.1636728113712944,57732.789669521626,0.0,3,direct,376.40409129997715,129.51953125
0.3,0.025,0.25,capacity_both,20260733,1.0,3,654.9082657420109,0.18311742161985067,0.349350591245841,"{""premium_green"": 0.23330908573747333, ""regulated_utility"": 0.40581747030132526, ""volatile_low_cost"": 0.3608734439612013}",0.6351631096086827,4.212986680063512,28.750397628768383,0.7230833256885065,6109.727910754022,0.1428082191780822,"{""premium_green"": 0.0033522922878774317, ""regulated_utility"": 0.005810742878024513, ""volatile_low_cost"": 0.005117786751906308}",0.11500558970923436,60406.18930341063,0.02,3,direct,394.95453650003765,129.640625
0.3,0.025,0.5,capacity_both,20260704,1.0,3,626.4108436971616,0.18270751087805115,0.3521597205275923,"{""premium_green"": 0.22134375987557725, ""regulated_utility"": 0.3919634899967487, ""volatile_low_cost"": 0.3866927501276742}",0.6739663009791422,4.196887595361633,30.661995382739573,0.7258285960498913,6306.417997512095,0.1358447488584475,"{""premium_green"": 0.003001246103247309, ""regulated_utility"": 0.005352641002660955, ""volatile_low_cost"": 0.0052305877799364905}",0.11374648674744803,53077.604645014486,0.0,3,direct,378.1610220000148,129.70703125
0.3,0.025,0.5,capacity_both,20260705,1.0,3,620.476333028488,0.1748756609065767,0.3715249173612377,"{""premium_green"": 0.1746245472223223, ""regulated_utility"": 0.39838972225087493, ""volatile_low_cost"": 0.4269857305268027}",0.6768813960879209,4.2321802308289715,31.235703660148754,0.7288437879399069,6369.601591281211,0.13493150684931507,"{""premium_green"": 0.0023131041654539963, ""regulated_utility"": 0.005392343697498536, ""volatile_low_cost"": 0.0057877028219789645}",0.16824078886965377,54219.74304318922,0.0,3,direct,370.44405829999596,129.73828125
0.3,0.025,0.5,capacity_both,20260706,1.0,3,603.4657494737419,0.17771890891104744,0.3508747376157095,"{""premium_green"": 0.22848971995850653, ""regulated_utility"": 0.36280814256856425, ""volatile_low_cost"": 0.4087021374729292}",0.7117084162803456,4.486602604281106,31.746247833885633,0.7655180213333381,6437.62669642933,0.13070776255707764,"{""premium_green"": 0.002970526000342337, ""regulated_utility"": 0.004749467263830583, ""volatile_low_cost"": 0.005350782991534828}",0.1201416116762819,52736.322441911645,0.02,3,direct,352.6405692999251,129.63671875
0.3,0.025,0.5,capacity_both,20260707,1.0,3,620.8074204665223,0.17900337403506622,0.34616159142059044,"{""premium_green"": 0.24123407100341115, ""regulated_utility"": 0.37214256034233173, ""volatile_low_cost"": 0.38662336865425717}",0.6829146993038868,4.416346571154831,31.650656305199618,0.7445335416086895,6507.389758001632,0.1341324200913242,"{""premium_green"": 0.0032199961561944325, ""regulated_utility"": 0.004999963596382802, ""volatile_low_cost"": 0.005193282256555184}",0.09692619843389738,54092.588482182175,0.01,3,direct,387.7176011999836,129.71875
0.3,0.025,0.5,capacity_both,20260711,1.0,3,608.1317576540504,0.17494617110447153,0.3665941299958961,"{""premium_green"": 0.18681457744778873, ""regulated_utility"": 0.38357991132487157, ""volatile_low_cost"": 0.4296055112273397}",0.6724252888497028,4.193061727508991,30.530307655515408,0.712356674390833,6223.785304946654,0.1382420091324201,"{""premium_green"": 0.0025371673998914822, ""regulated_utility"": 0.005340862601774454, ""volatile_low_cost"": 0.0059461709115760505}",0.16186062251970057,53417.06423909537,0.01,3,direct,356.18414550006855,129.6875
0.3,0.025,0.5,capacity_both,20260710,1.0,3,602.4422167879981,0.1759385457421732,0.36395190781811687,"{""premium_green"": 0.19427507398838909, ""regulated_utility"": 0.3744654979680165, ""volatile_low_cost"": 0.4312594280435945}",0.6924247813966397,4.2534720419338585,30.94898618219205,0.76122673281752,6309.691230494928,0.13253424657534246,"{""premium_green"": 0.002540030015911427, ""regulated_utility"": 0.0049787280666195866, ""volatile_low_cost"": 0.005734666575003263}",0.15798956937013697,52556.19482427693,0.0,3,direct,372.14717499993276,129.81640625
0.3,0.025,0.5,capacity_both,20260709,1.0,3,643.0240666209544,0.18085279808355748,0.3490308682350129,"{""premium_green"": 0.23107965152887544, ""regulated_utility"": 0.38708807623417146, ""volatile_low_cost"": 0.3818322722369531}",0.6732164603043334,4.369376218455776,32.04790252574127,0.736659914971142,6580.12501653393,0.1339041095890411,"{""premium_green"": 0.003077866113314684, ""regulated_utility"": 0.005191751832915526, ""volatile_low_cost"": 0.005120793012673937}",0.10400561647019724,54882.30829923882,0.0,3,direct,390.41407970001455,129.68359375
0.3,0.025,0.5,capacity_both,20260713,1.0,3,598.677859996649,0.17588748805704962,0.3524190480507179,"{""premium_green"": 0.2299832838660443, ""regulated_utility"": 0.34586844474280204, ""volatile_low_cost"": 0.4241482713911535}",0.7080038618802497,4.495476279453398,31.56630208222881,0.7491047562529327,6385.919516848658,0.1312785388127854,"{""premium_green"": 0.002969095317766304, ""regulated_utility"": 0.004561093893412817, ""volatile_low_cost"": 0.005597664670099416}",0.12944332501673972,52666.31444499608,0.0,3,direct,334.1708799999906,129.82421875
0.3,0.025,0.5,capacity_both,20260708,1.0,3,628.6549188317692,0.18425973930470935,0.3716676195737595,"{""premium_green"": 0.19735189851211807, ""regulated_utility"": 0.4741178015621653, ""volatile_low_cost"": 0.3285302999257167}",0.6748261820631628,4.234195754469661,30.10103006178252,0.6997074047234326,6147.445062089377,0.1365296803652968,"{""premium_green"": 0.002686817092402709, ""regulated_utility"": 0.006488272618552882, ""volatile_low_cost"": 0.0044778783255740515}",0.1845106020333649,52760.073063091106,0.01,3,direct,466.3526712000603,129.75390625
0.3,0.025,0.5,capacity_both,20260714,1.0,3,601.9213768931127,0.1785724736215015,0.3552891674211625,"{""premium_green"": 0.2131331512263132, ""regulated_utility"": 0.3815231678827192, ""volatile_low_cost"": 0.40534368089096745}",0.6807292841212395,4.258284998452726,30.199574675851164,0.7406725190764769,6189.191994574416,0.13310502283105022,"{""premium_green"": 0.002805899070470366, ""regulated_utility"": 0.005079790488074256, ""volatile_low_cost"": 0.005424812724560404}",0.12814035310977,51952.95949488963,0.01,3,direct,388.4185463000322,129.87890625
0.3,0.025,0.5,capacity_both,20260715,1.0,3,597.6129302062419,0.18055597342872914,0.36201828840901096,"{""premium_green"": 0.19966916424732772, ""regulated_utility"": 0.43087201268509945, ""volatile_low_cost"": 0.36945882306757283}",0.6931213756655206,4.281126012309235,29.810955678594382,0.7047091490826919,6017.17107407303,0.13595890410958905,"{""premium_green"": 0.0026813074619746148, ""regulated_utility"": 0.005883092682452849, ""volatile_low_cost"": 0.005020074741417305}",0.1541352322918479,51379.343628580296,0.015,3,direct,365.26501870003995,129.65234375
0.3,0.025,0.5,capacity_both,20260712,1.0,3,597.2272232320588,0.1741520520914261,0.38732417394474583,"{""premium_green"": 0.14369776301483256, ""regulated_utility"": 0.4330687559526816, ""volatile_low_cost"": 0.42323348103248576}",0.7001480668382316,4.293750686465943,30.67600577976552,0.7174686825029613,6126.814277968405,0.13504566210045663,"{""premium_green"": 0.001907109837162613, ""regulated_utility"": 0.005845438224101453, ""volatile_low_cost"": 0.005740602623667458}",0.19291399529189945,52743.16226307927,0.0,3,direct,430.5496868999908,129.75390625
0.3,0.025,0.5,capacity_both,20260716,1.0,3,639.348783901442,0.1807609755545917,0.36246854146326996,"{""premium_green"": 0.1950985505925854, ""regulated_utility"": 0.4178118019911877, ""volatile_low_cost"": 0.387089647416227}",0.6364331084207737,4.143766203786817,29.869255057585892,0.7004001741624795,6224.91905399592,0.13858447488584474,"{""premium_green"": 0.0026779227024326577, ""regulated_utility"": 0.005814361641984668, ""volatile_low_cost"": 0.005354747619053037}",0.1484755009324017,54615.283834037575,0.02,3,direct,380.5029127000598,129.51953125
0.3,0.025,0.5,capacity_both,20260718,1.0,3,634.6591401208137,0.1738874591895804,0.3599257691975113,"{""premium_green"": 0.2293807836581062, ""regulated_utility"": 0.3132567213855896, ""volatile_low_cost"": 0.4573624949563043}",0.6627131150449591,4.335605373021485,32.505745232593554,0.7242598051443969,6699.48268036913,0.1358447488584475,"{""premium_green"": 0.0031086099339082325, ""regulated_utility"": 0.004245206323165106, ""volatile_low_cost"": 0.006230658628771416}",0.15198780753213237,56695.13465065083,0.01,3,direct,335.8285181000829,129.70703125
0.3,0.025,0.5,capacity_both,20260717,1.0,3,640.5010726643095,0.17649815880331013,0.3680021353371823,"{""premium_green"": 0.1813088661120331, ""regulated_utility"": 0.40843891018186557, ""volatile_low_cost"": 0.4102522237061015}",0.6402602984076974,4.092121433830031,30.811901948991377,0.6980123548530568,6447.845853806687,0.1386986301369863,"{""premium_green"": 0.0024735811648757965, ""regulated_utility"": 0.0056868808502906825, ""volatile_low_cost"": 0.005697985473418007}",0.15262890506271254,54726.62356310741,0.0,3,direct,399.8547148000216,129.640625
0.3,0.025,0.5,capacity_both,20260720,1.0,3,628.2330246447063,0.17946479358861128,0.34395471614634165,"{""premium_green"": 0.26371534060613727, ""regulated_utility"": 0.3272071037542151, ""volatile_low_cost"": 0.40907755563964765}",0.6793567732319032,4.404347944199625,32.09746115007824,0.7351917305697517,6582.423908212618,0.1329908675799087,"{""premium_green"": 0.0035022449426934284, ""regulated_utility"": 0.004370313583799667, ""volatile_low_cost"": 0.005426528231497739}",0.09690814335567377,54657.58456312286,0.005,3,direct,301.247275599977,129.63671875
0.3,0.025,0.5,capacity_both,20260719,1.0,3,635.5516381571109,0.17973622946828444,0.3539451395041,"{""premium_green"": 0.2161329796582356, ""regulated_utility"": 0.38994330686283984, ""volatile_low_cost"": 0.3939237134789245}",0.6534658459623318,4.147117321810423,30.89319076568587,0.7081482365687999,6402.585980381188,0.13721461187214612,"{""premium_green"": 0.002959657553723223, ""regulated_utility"": 0.005362507022978167, ""volatile_low_cost"": 0.005399296610513212}",0.11852715588045948,54523.46651009558,0.02,3,direct,407.0426634999458,129.73828125
0.3,0.025,0.5,capacity_both,20260721,1.0,3,630.1881809223224,0.1781277954107418,0.35418690288472476,"{""premium_green"": 0.21688085101645654, ""regulated_utility"": 0.3755627217583804, ""volatile_low_cost"": 0.4075564272251631}",0.6896320030737747,4.218061222661003,32.10780800494139,0.7138427477089969,6465.446101025147,0.13607305936073058,"{""premium_green"": 0.0029151556842070426, ""regulated_utility"": 0.005107049605147495, ""volatile_low_cost"": 0.005585100646718536}",0.1271170508058046,54941.30784242325,0.005,3,direct,353.57616419997066,129.71875
0.3,0.025,0.5,capacity_both,20260725,1.0,3,588.6650078006558,0.171720302542077,0.3869242852181754,"{""premium_green"": 0.14907556539750164, ""regulated_utility"": 0.3889617767710325, ""volatile_low_cost"": 0.4619626578314659}",0.6963979574311404,4.250750124285947,30.852557308771267,0.7507784804926768,6171.73500341466,0.13333333333333333,"{""premium_green"": 0.001939545359893111, ""regulated_utility"": 0.005198802534356893, ""volatile_low_cost"": 0.006183569913969139}",0.20859139495597634,51563.08976118563,0.0,3,direct,359.625057999976,129.82421875
0.3,0.025,0.5,capacity_both,20260724,1.0,3,625.5117327940026,0.17991806000415583,0.3901890129334955,"{""premium_green"": 0.14481771088610484, ""regulated_utility"": 0.4697128120225358, ""volatile_low_cost"": 0.3854694770913593}",0.6608739764571495,4.2126923347718,29.747956430154876,0.6998936707109449,6115.580886236398,0.14006849315068493,"{""premium_green"": 0.0020113926936391833, ""regulated_utility"": 0.006587314522087106, ""volatile_low_cost"": 0.005396726574228032}",0.21659673409095404,54070.22317395565,0.0,3,direct,396.2204909999855,129.68359375
0.3,0.025,0.5,capacity_both,20260723,1.0,3,618.7039764678431,0.17645849553235596,0.3642453291948775,"{""premium_green"": 0.1899296833163499, ""regulated_utility"": 0.3993305284566404, ""volatile_low_cost"": 0.4107397882270098}",0.6501171127018104,4.139797591355313,30.225215097981827,0.732167199482628,6342.132147954395,0.13732876712328768,"{""premium_green"": 0.0025779294918550277, ""regulated_utility"": 0.005486530870515965, ""volatile_low_cost"": 0.005668416349957778}",0.14720673660710615,53356.3569904647,0.005,3,direct,412.15387609996833,129.81640625
0.3,0.025,0.5,capacity_both,20260722,1.0,3,645.2586803205401,0.1806206883692216,0.37656156967200244,"{""premium_green"": 0.16989494797533805, ""regulated_utility"": 0.4548022280616935, ""volatile_low_cost"": 0.37530282396296855}",0.6647211890257232,4.184847084682552,31.007215238557656,0.7186399627982515,6347.901605642388,0.13858447488584474,"{""premium_green"": 0.002315928159669402, ""regulated_utility"": 0.006341373995348194, ""volatile_low_cost"": 0.005189729808452688}",0.18993818672423712,54746.8983333963,0.0,3,direct,427.57259430002887,129.6875
