k,broker_count,ablation,metric,metric_label,n_seeds,mean,std,ci95_lo,ci95_hi,ci95_halfwidth,vs_disabled_cohens_d_independent,vs_disabled_paired_dz,vs_disabled_paired_p,vs_disabled_paired_mean_diff,vs_disabled_paired_mean_pct_change,vs_disabled_degenerate_paired_diff,metric3_sign_convention,notes
1.0,2,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7290458621999972,0.02163906792098678,0.7209657014445754,0.7371260229554191,0.008080160755421803,-0.056248040001150246,-6.441641129445267,2.250437665631186e-25,-0.00121785088459286,-0.1668101767220081,False,,
1.0,2,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7290458621999972,0.02163906792098678,0.7209657014445754,0.7371260229554191,0.008080160755421803,-0.056248040001150246,-6.441641129445267,2.250437665631186e-25,-0.00121785088459286,-0.1668101767220081,False,,
1.0,3,capacity_disabled,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,18.210696996460843,591.4493885895981,605.0493606158398,6.799986013120776,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,18.210696996460843,591.4493885895981,605.0493606158398,6.799986013120776,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,3,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,633.9288731549743,18.559447551638574,626.9986615443524,640.8590847655962,6.930211610621935,1.9405903497653967,31.621182544054918,2.807093004138459e-45,35.679498552255474,5.967795983440526,False,,
1.0,3,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,633.9288731549743,18.559447551638574,626.9986615443524,640.8590847655962,6.930211610621935,1.9405903497653967,31.621182544054918,2.807093004138459e-45,35.679498552255474,5.967795983440526,False,,
1.0,3,capacity_disabled,load_concentration_hhi,Load concentration HHI,30,0.3609783929667229,0.012659560641420502,0.35625123533455516,0.36570555059889065,0.004727157632167723,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.360978392966723,0.012659560641420507,0.35625123533455527,0.36570555059889076,0.0047271576321677245,8.769838512346512e-15,0.0,1.0,1.6653345369377347e-17,4.577642868661739e-15,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 5.551e-17); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,3,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.36100919656683317,0.012674733340118082,0.3562763733558606,0.36574201977780574,0.00473282321097258,0.0024317705169429535,0.3244442882927819,0.08605076539634328,3.080360011014268e-05,0.008409569026471565,False,,
1.0,3,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.36100919656683317,0.012674733340118082,0.3562763733558606,0.36574201977780574,0.00473282321097258,0.0024317705169429535,0.3244442882927819,0.08605076539634328,3.080360011014268e-05,0.008409569026471565,False,,
1.0,3,capacity_disabled,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282964,0.04923112580730762,3.4910000779323376,3.5277664869242553,0.01838320449595873,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,0.04923112580730758,3.4910000779323385,3.527766486924256,0.01838320449595872,1.8040993479947777e-14,0.0,1.0,1.4802973661668754e-17,4.355416897498435e-16,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 4.441e-16); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,3,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.16355845908772,0.0411921648664847,3.1481770519402232,3.1789398662352166,0.015381407147496785,-7.618970595925267,-5.5833613814211365,1.2806412764261616e-23,-0.3458248233405768,-9.838330616963411,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,3,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.16355845908772,0.0411921648664847,3.1481770519402232,3.1789398662352166,0.015381407147496785,-7.618970595925267,-5.5833613814211365,1.2806412764261616e-23,-0.3458248233405768,-9.838330616963411,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,3,capacity_disabled,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,3,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6294909524700021,0.02092981063510313,0.6216756327376697,0.6373062722023345,0.007815319732332453,-2.4100850176763924,-22.24639495148878,7.431718354126906e-41,-0.0488953835258095,-7.218444993219411,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,3,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6294909524700021,0.02092981063510313,0.6216756327376697,0.6373062722023345,0.007815319732332453,-2.4100850176763924,-22.24639495148878,7.431718354126906e-41,-0.0488953835258095,-7.218444993219411,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,3,capacity_disabled,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,3,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7293018014202323,0.02167731330471761,0.7212073596038227,0.7373962432366419,0.008094441816409562,-0.04438795286279028,-6.345199011437585,3.451484146824947e-25,-0.0009619116643579099,-0.13188494058903996,False,,
1.0,3,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7293018014202323,0.02167731330471761,0.7212073596038227,0.7373962432366419,0.008094441816409562,-0.04438795286279028,-6.345199011437585,3.451484146824947e-25,-0.0009619116643579099,-0.13188494058903996,False,,
1.0,5,capacity_disabled,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,599.7629049980286,16.277076106472762,593.684944891393,605.8408651046642,6.077960106635568,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,5,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,599.7629049980286,16.277076106472762,593.684944891393,605.8408651046642,6.077960106635568,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,5,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,634.9764290700584,16.925969592337747,628.6561681536986,641.2966899864183,6.32026091635991,2.1206970983818763,27.760494033413657,1.2203451354356745e-43,35.213524072029756,5.872714462902761,False,,
1.0,5,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,634.9764290700584,16.925969592337747,628.6561681536986,641.2966899864183,6.32026091635991,2.1206970983818763,27.760494033413657,1.2203451354356745e-43,35.213524072029756,5.872714462902761,False,,
1.0,5,capacity_disabled,load_concentration_hhi,Load concentration HHI,30,0.35512232436779534,0.009671336855581926,0.35151098783526624,0.35873366090032444,0.003611336532529076,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,5,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.35512232436779534,0.009671336855581926,0.35151098783526624,0.35873366090032444,0.003611336532529076,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,5,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.35468022550040035,0.009552217148486778,0.35111336899750945,0.35824708200329125,0.003566856502890921,-0.0459946563325799,-0.3648628228469143,0.0551220049087091,-0.0004420988673950632,-0.12331370763464057,False,,
1.0,5,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.35468022550040035,0.009552217148486778,0.35111336899750945,0.35824708200329125,0.003566856502890921,-0.0459946563325799,-0.3648628228469143,0.0551220049087091,-0.0004420988673950632,-0.12331370763464057,False,,
1.0,5,capacity_disabled,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,0.04935961868500603,3.491843462904322,3.528705831954364,0.018431184525021026,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,5,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.510274647429343,0.04935961868500603,3.491843462904322,3.528705831954364,0.018431184525021026,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,5,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.1587574821056847,0.031497189779907876,3.1469962381512326,3.170518726060137,0.011761243954452107,-8.490102761586696,-7.376178594847745,4.77610362698723e-27,-0.35151716532365884,-10.001254047437907,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,5,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.1587574821056847,0.031497189779907876,3.1469962381512326,3.170518726060137,0.011761243954452107,-8.490102761586696,-7.376178594847745,4.77610362698723e-27,-0.35151716532365884,-10.001254047437907,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,5,capacity_disabled,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.01716545254397187,0.6714689009067036,0.6842882715470018,0.006409685320149034,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,5,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6778785862268527,0.01716545254397187,0.6714689009067036,0.6842882715470018,0.006409685320149034,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,5,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6294848705352604,0.018612329401169875,0.6225349125175004,0.6364348285530204,0.006949958017760043,-2.703029023705128,-25.12591387018377,2.1910500144425977e-42,-0.048393715691592204,-7.1485323746789176,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,5,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6294848705352604,0.018612329401169875,0.6225349125175004,0.6364348285530204,0.006949958017760043,-2.703029023705128,-25.12591387018377,2.1910500144425977e-42,-0.048393715691592204,-7.1485323746789176,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.0,5,capacity_disabled,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7301095214489934,0.01925387782221007,0.7229200053137895,0.7372990375841973,0.00718951613520392,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.0,5,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7301095214489934,0.01925387782221007,0.7229200053137895,0.7372990375841973,0.00718951613520392,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.0,5,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7291378356401732,0.019319983563117524,0.7219236352156395,0.7363520360647069,0.007214200424533705,-0.05038045697500292,-5.230912545125337,8.001620655355813e-23,-0.0009716858088204476,-0.13340350462548947,False,,
1.0,5,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7291378356401732,0.019319983563117524,0.7219236352156395,0.7363520360647069,0.007214200424533705,-0.05038045697500292,-5.230912545125337,8.001620655355813e-23,-0.0009716858088204476,-0.13340350462548947,False,,
1.5,2,capacity_disabled,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499177,16.85799717815533,517.9035221501438,530.4932813496916,6.294879599773931,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,2,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499177,16.85799717815533,517.9035221501438,530.4932813496916,6.294879599773931,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,2,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,547.0828326517233,17.11682358962993,540.6913056815497,553.4743596218968,6.391526970173625,1.3471015502041312,16.836713008546727,2.351270622993304e-37,22.884430901805423,4.368664279602,False,,
1.5,2,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,547.0828326517233,17.11682358962993,540.6913056815497,553.4743596218968,6.391526970173625,1.3471015502041312,16.836713008546727,2.351270622993304e-37,22.884430901805423,4.368664279602,False,,
1.5,2,capacity_disabled,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.014197551574101163,0.5159568612742043,0.5265597670436222,0.005301452884708995,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,2,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.014197551574101163,0.5159568612742043,0.5265597670436222,0.005301452884708995,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,2,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.5206941818007957,0.013720937174641425,0.5155706996577123,0.5258176639438792,0.0051234821430834535,-0.04040692714677472,-1.084813129768491,1.8689390271765596e-06,-0.000564132358117464,-0.10595489198925921,False,,
1.5,2,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.5206941818007957,0.013720937174641425,0.5155706996577123,0.5258176639438792,0.0051234821430834535,-0.04040692714677472,-1.084813129768491,1.8689390271765596e-06,-0.000564132358117464,-0.10595489198925921,False,,
1.5,2,capacity_disabled,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,0.04923112580730758,3.4910000779323385,3.527766486924256,0.01838320449595872,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,2,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,0.04923112580730758,3.4910000779323385,3.527766486924256,0.01838320449595872,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,2,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5852325101700506,0.058573268094694424,3.5633608924135145,3.6071041279265867,0.021871617756536316,1.4019098536706716,1.364070656224394,3.106948240442157e-08,0.07584922774175287,2.169931609863904,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,2,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5852325101700506,0.058573268094694424,3.5633608924135145,3.6071041279265867,0.021871617756536316,1.4019098536706716,1.364070656224394,3.106948240442157e-08,0.07584922774175287,2.169931609863904,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,2,capacity_disabled,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,2,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,2,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6695395673062535,0.020396252041661102,0.6619234816270323,0.6771556529854748,0.007616085679221179,-0.4420231010896505,-8.333698211182424,1.4620970896168403e-28,-0.008846768689557945,-1.3082510660930298,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,2,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6695395673062535,0.020396252041661102,0.6619234816270323,0.6771556529854748,0.007616085679221179,-0.4420231010896505,-8.333698211182424,1.4620970896168403e-28,-0.008846768689557945,-1.3082510660930298,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,2,capacity_disabled,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,2,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,2,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.730033789775782,0.021672946259466433,0.7219409786408688,0.7381266009106953,0.008092811134913272,-0.010611009390768261,-5.866872792370263,3.169001578025514e-24,-0.00022992330880796663,-0.03154768386211017,False,,
1.5,2,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.730033789775782,0.021672946259466433,0.7219409786408688,0.7381266009106953,0.008092811134913272,-0.010611009390768261,-5.866872792370263,3.169001578025514e-24,-0.00022992330880796663,-0.03154768386211017,False,,
1.5,3,capacity_disabled,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,18.210696996460843,591.4493885895981,605.0493606158398,6.799986013120776,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,18.210696996460843,591.4493885895981,605.0493606158398,6.799986013120776,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,3,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,615.6817525478249,18.69275159826322,608.7017643881386,622.6617407075112,6.9799881596862665,0.9446754460621539,22.028455968813276,9.882003392187017e-41,17.432377945105905,2.914190947815344,False,,
1.5,3,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,615.6817525478249,18.69275159826322,608.7017643881386,622.6617407075112,6.9799881596862665,0.9446754460621539,22.028455968813276,9.882003392187017e-41,17.432377945105905,2.914190947815344,False,,
1.5,3,capacity_disabled,load_concentration_hhi,Load concentration HHI,30,0.360978392966723,0.012659560641420507,0.35625123533455527,0.36570555059889076,0.0047271576321677245,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.360978392966723,0.012659560641420507,0.35625123533455527,0.36570555059889076,0.0047271576321677245,0.0,0.0,1.0,1.8503717077085942e-18,5.254407986291477e-16,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 5.551e-17); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,3,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.36099599578105507,0.012678694477828134,0.356261693456953,0.3657302981051571,0.004734302324102058,0.0013894255330824047,0.2044288970756214,0.27202856097251515,1.7602814332136803e-05,0.004706729441230674,False,,
1.5,3,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.36099599578105507,0.012678694477828134,0.356261693456953,0.3657302981051571,0.004734302324102058,0.0013894255330824047,0.2044288970756214,0.27202856097251515,1.7602814332136803e-05,0.004706729441230674,False,,
1.5,3,capacity_disabled,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,0.04923112580730758,3.4910000779323385,3.527766486924256,0.01838320449595872,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.5093832824282973,0.04923112580730758,3.4910000779323385,3.527766486924256,0.01838320449595872,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,3,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.2868605063834004,0.054965811604956394,3.26633593501822,3.307385077748581,0.0205245713651803,-4.264741876549206,-6.598287540373201,1.1380814088565952e-25,-0.2225227760448957,-6.33988230650515,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,3,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,3.2868605063834004,0.054965811604956394,3.26633593501822,3.307385077748581,0.0205245713651803,-4.264741876549206,-6.598287540373201,1.1380814088565952e-25,-0.2225227760448957,-6.33988230650515,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,3,capacity_disabled,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,,,,,,,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6783863359958116,0.01962484976915328,0.6710582966590539,0.6857143753325692,0.007328039336757615,0.0,0.0,1.0,0.0,0.0,True,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,3,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6654780018970645,0.020518722733689067,0.657816184909867,0.673139818884262,0.007661816987197433,-0.6429490158202538,-12.323173180675925,1.9225925003052463e-33,-0.012908334098746862,-1.9079817945659423,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,3,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.6654780018970645,0.020518722733689067,0.657816184909867,0.673139818884262,0.007661816987197433,-0.6429490158202538,-12.323173180675925,1.9225925003052463e-33,-0.012908334098746862,-1.9079817945659423,False,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
1.5,3,capacity_disabled,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,,,,,,,,reference arm (capacity_disabled); vs_disabled_* not applicable
1.5,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.021663798666228636,0.7221743177171285,0.7383531084520518,0.008089395367461711,0.0,0.0,1.0,0.0,0.0,True,,"degenerate paired diff (sd(diff) < 1e-09, max abs diff 0.000e+00); d_z set to 0.0 and p set to 1.0 by convention, not computed from a zero-variance t-test"
1.5,3,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7300694858372953,0.021662655542653085,0.7219805173191918,0.7381584543553987,0.008088968518103527,-0.00896575779272887,-5.829125662914121,3.802367267776946e-24,-0.00019422724729497575,-0.02661505537242357,False,,
1.5,3,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7300694858372953,0.021662655542653085,0.7219805173191918,0.7381584543553987,0.008088968518103527,-0.00896575779272887,-5.829125662914121,3.802367267776946e-24,-0.00019422724729497575,-0.02661505537242357,False,,
