family_definition,family_key,family_size,n_families_in_definition,scope,source,k,broker_count,ablation,metric,test_id,is_headline_72,degenerate,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,alpha,n_headline_tests,n_headline_surviving_holm,n_headline_surviving_bh,worst_headline_p_uncorrected,worst_headline_p_holm,worst_headline_p_bh,bonferroni_alpha_over_family_size,notes
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_both,load_concentration_hhi,main|k=0.5|bc=5|capacity_both|load_concentration_hhi,False,False,0.0009638776949149,0.0019277553898298,0.0009638776949149,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_both,prosumer_self_sufficiency,main|k=0.5|bc=5|capacity_both|prosumer_self_sufficiency,False,False,4.647446886203377e-25,1.858978754481351e-24,5.809308607754221e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=0.5|bc=5|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.5294877533780614e-44,1.2235902027024491e-43,3.8237193834451536e-44,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=0.5|bc=5|capacity_pricing_only|feeder_coefficient_of_variation,True,False,1.454083274563217e-47,1.454083274563217e-46,7.270416372816085e-47,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=0.5|bc=5|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,4.9522676691091774e-27,2.9713606014655064e-26,8.253779448515296e-27,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_pricing_only,load_concentration_hhi,main|k=0.5|bc=5|capacity_pricing_only|load_concentration_hhi,False,False,0.0009638776949149,0.0019277553898298,0.0009638776949149,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=0.5|bc=5|capacity_pricing_only|prosumer_self_sufficiency,False,False,4.647446886203377e-25,1.858978754481351e-24,5.809308607754221e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_both,avg_cost_per_agent_eur,main|k=1.5|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,2.351270622993304e-37,2.351270622993304e-36,1.175635311496652e-36,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_both,feeder_coefficient_of_variation,main|k=1.5|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,1.4620970896168403e-28,1.1696776716934723e-27,3.655242724042101e-28,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=1.5|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,3.106948240442157e-08,1.2427792961768629e-07,3.8836853005526965e-08,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_both,load_concentration_hhi,main|k=1.5|bc=2|capacity_both|load_concentration_hhi,False,False,1.86893902717656e-06,3.73787805435312e-06,1.86893902717656e-06,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_both,prosumer_self_sufficiency,main|k=1.5|bc=2|capacity_both|prosumer_self_sufficiency,False,False,3.169001578025514e-24,1.9014009468153085e-23,5.2816692967091905e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1.5|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.351270622993304e-37,2.351270622993304e-36,1.175635311496652e-36,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1.5|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,1.4620970896168403e-28,1.1696776716934723e-27,3.655242724042101e-28,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1.5|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,3.106948240442157e-08,1.2427792961768629e-07,3.8836853005526965e-08,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_pricing_only,load_concentration_hhi,main|k=1.5|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,1.86893902717656e-06,3.73787805435312e-06,1.86893902717656e-06,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=2,10,12,main_sweep,main_sweep_real,1.5,2.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1.5|bc=2|capacity_pricing_only|prosumer_self_sufficiency,False,False,3.169001578025514e-24,1.9014009468153085e-23,5.2816692967091905e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_both,avg_cost_per_agent_eur,main|k=1.5|bc=3|capacity_both|avg_cost_per_agent_eur,True,False,9.882003392187015e-41,9.882003392187015e-40,4.941001696093507e-40,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_both,feeder_coefficient_of_variation,main|k=1.5|bc=3|capacity_both|feeder_coefficient_of_variation,True,False,1.9225925003052463e-33,1.538074000244197e-32,4.806481250763116e-33,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_both,feeder_peak_to_average_ratio,main|k=1.5|bc=3|capacity_both|feeder_peak_to_average_ratio,True,False,1.1380814088565952e-25,6.828488453139572e-25,1.8968023480943253e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_both,load_concentration_hhi,main|k=1.5|bc=3|capacity_both|load_concentration_hhi,False,False,0.2720285609725151,0.5440571219450302,0.2720285609725151,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_both,prosumer_self_sufficiency,main|k=1.5|bc=3|capacity_both|prosumer_self_sufficiency,False,False,3.802367267776946e-24,1.5209469071107784e-23,4.7529590847211824e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1.5|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,9.882003392187015e-41,9.882003392187015e-40,4.941001696093507e-40,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1.5|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,1.9225925003052463e-33,1.538074000244197e-32,4.806481250763116e-33,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1.5|bc=3|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.1380814088565952e-25,6.828488453139572e-25,1.8968023480943253e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_pricing_only,load_concentration_hhi,main|k=1.5|bc=3|capacity_pricing_only|load_concentration_hhi,False,False,0.2720285609725151,0.5440571219450302,0.2720285609725151,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=3,10,12,main_sweep,main_sweep_real,1.5,3.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1.5|bc=3|capacity_pricing_only|prosumer_self_sufficiency,False,False,3.802367267776946e-24,1.5209469071107784e-23,4.7529590847211824e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_both,avg_cost_per_agent_eur,main|k=1.5|bc=5|capacity_both|avg_cost_per_agent_eur,True,False,2.0303347991860886e-40,2.0303347991860885e-39,1.0151673995930442e-39,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_both,feeder_coefficient_of_variation,main|k=1.5|bc=5|capacity_both|feeder_coefficient_of_variation,True,False,2.3999984788482108e-36,1.9199987830785686e-35,5.999996197120527e-36,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_both,feeder_peak_to_average_ratio,main|k=1.5|bc=5|capacity_both|feeder_peak_to_average_ratio,True,False,1.7548844928304955e-27,1.0529306956982973e-26,2.924807488050826e-27,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_both,load_concentration_hhi,main|k=1.5|bc=5|capacity_both|load_concentration_hhi,False,False,0.2096256245132655,0.419251249026531,0.2096256245132655,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_both,prosumer_self_sufficiency,main|k=1.5|bc=5|capacity_both|prosumer_self_sufficiency,False,False,9.246187653664663e-24,3.698475061465865e-23,1.1557734567080829e-23,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1.5|bc=5|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.0303347991860886e-40,2.0303347991860885e-39,1.0151673995930442e-39,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1.5|bc=5|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.3999984788482108e-36,1.9199987830785686e-35,5.999996197120527e-36,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1.5|bc=5|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.7548844928304955e-27,1.0529306956982973e-26,2.924807488050826e-27,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_pricing_only,load_concentration_hhi,main|k=1.5|bc=5|capacity_pricing_only|load_concentration_hhi,False,False,0.2096256245132655,0.419251249026531,0.2096256245132655,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1.5|bc=5,10,12,main_sweep,main_sweep_real,1.5,5.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1.5|bc=5|capacity_pricing_only|prosumer_self_sufficiency,False,False,9.246187653664663e-24,3.698475061465865e-23,1.1557734567080829e-23,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1|bc=2,10,12,main_sweep,main_sweep_real,1.0,2.0,capacity_both,avg_cost_per_agent_eur,main|k=1|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,2.957096119029785e-38,2.957096119029785e-37,1.4785480595148926e-37,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1|bc=2,10,12,main_sweep,main_sweep_real,1.0,2.0,capacity_both,feeder_coefficient_of_variation,main|k=1|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,2.28274367840728e-37,1.826194942725824e-36,5.7068591960182e-37,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1|bc=2,10,12,main_sweep,main_sweep_real,1.0,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=1|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,1.847269666872416e-11,7.389078667489664e-11,2.30908708359052e-11,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=1|bc=2,10,12,main_sweep,main_sweep_real,1.0,2.0,capacity_both,load_concentration_hhi,main|k=1|bc=2|capacity_both|load_concentration_hhi,False,False,1.515297285283546e-06,3.030594570567092e-06,1.515297285283546e-06,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
